date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
03/05/2021,Grand Canyon,55,Utah Valley,59,9,9.29,11.08,7.93,10.69,11.79,10.13,9,7.45,11,2.55,9.41,7.6,0,6.5,15.09,,,,4,,,7.45,7.59,5,10.6
03/05/2021,Indiana St.,53,Evansville,43,5.5,5.37,6.42,1.4,6.49,6.79,3.16,5,4.68,4,1.62,6.68,5.9,1,7.2,5.35,,,,1,,,4.37,6.29,5,6.8
03/05/2021,Liberty,77,Stetson,64,10,9.16,,,,,,,8.6,,4.88,12.07,8.9,,13.5,11.91,,,,2,,,0,,,
03/05/2021,Long Beach St.,68,UC Irvine,71,-8.5,-9.92,-9.76,-11.16,-9.66,-9.73,-12.08,-8,-9.27,-9,1.66,-12.04,-8.5,0,-10.5,-12.9,,,,-1,,,-6.97,-10.77,-8,-8.5
03/05/2021,Loyola Marymount,70,San Francisco,66,-1.5,-1.12,-0.62,5.29,-1.51,-0.26,-1.26,0,-1.05,-2,2.74,-0.6,-1,1,-6.4,1,,,,-1,,,0,-5.61,,-1.6
03/05/2021,Loyola-Chicago,73,Southern Illinois,49,16.5,12.95,13.11,17.25,12.65,13.26,10.62,14.5,13.08,15,4.37,17.19,13.4,1,9.6,17.11,,,,4,,,0,13.76,,15.2
03/05/2021,Manhattan,67,Fairfield,85,4.5,5.69,4.68,4.38,5.39,4.06,8.71,5,5.5,8,1.26,5.74,5.8,0,5.2,5.71,,,,2,,,4.74,5.94,5,6.5
03/05/2021,Marshall,75,NC Charlotte,67,12,13.67,12.31,15.65,12.84,11.57,16.93,13,10.75,18,2.62,15.85,10.7,0,9.6,15.15,,,,2,,,12.09,,14,16
03/05/2021,Mercer,87,Samford,59,7.5,7.24,7.35,7.08,7.11,7.63,6.08,10,5.89,9,1.26,8.08,8,1,7.9,8.08,,,,1,,,5.38,9.36,5,6.7
03/05/2021,Miami-Florida,80,Boston College,76,4,3.64,3.63,0.15,3.55,4.04,4.99,4,3.27,3,1.35,2.82,4.4,0,5.7,2.79,,,,1,,,2.44,5.06,4,4.7
03/05/2021,Miss Valley St.,59,Arkansas Pine Bluff,82,-10,-7.33,-5.03,0.77,-7.6,-3.91,-4.71,-10,-13.12,-8,3.64,-11.31,-6.1,0,-6.4,-11.87,,,,1,,,-6.58,,-10,-8.8
03/05/2021,Montana St.,77,CS Sacramento,75,5,4.29,5.12,3.54,4.62,5.73,3.72,4,4.27,5,1.48,4.27,7.2,0,2,3.88,,,,-1,,,2.12,5.62,2,5.2
03/05/2021,Morehead St.,67,Eastern Kentucky,64,1.5,0.38,0.06,3.52,-0.83,0.71,0.61,2,0.38,2,1.38,1.13,1.5,1,-1.4,-1.79,,,,2,,,0,-0.1,,-0.4
03/05/2021,Nevada,85,Colorado St.,82,1,-0.7,-1.5,-4.33,-1.09,-1.72,-1.7,-2,2.2,2,1.98,-2.37,-0.5,0,2.8,-1.84,,,,3,,,0.29,,-2,-0.1
03/05/2021,North Alabama,96,Florida Gulf Coast,81,-2.5,-0.98,,,,,,,-2.55,,1.5,-2.48,-1.5,,1.3,-0.64,,,,3,,,0,,,
03/05/2021,North Texas,51,UAB,65,5.5,6.54,5.47,9.61,5.27,5.34,7.63,8,3.93,9,1.78,6.85,7.8,0,8.5,5.5,,,,6,,,5.93,,4,6.7
03/05/2021,Quinnipiac,64,St. Peter's,66,-3.5,-0.41,-1.3,4.08,-1.43,-1.53,4,-3,-4.92,1,2.35,-0.3,-3.1,0,-1.1,-0.91,,,,2,,,-0.01,-1.71,1,0.1
03/05/2021,Rider,62,Monmouth,65,-5.5,-4.21,-5.17,-3.12,-5.25,-5.24,-2.45,-5,-7.3,-2,2.26,-5.15,-5.6,0,1.1,-7.52,,,,5,,,-2.36,-3.71,-6,-3.4
03/05/2021,SW Missouri St.,66,Valparaiso,55,7,6.47,6.93,4.16,6.95,7.14,4.2,7,6.41,6,1.53,8.62,7.6,1,4.1,8.52,,,,3,,,5.5,,8,6.5
03/05/2021,Saint Louis,86,Massachusetts,72,8.5,6.5,6.93,1.98,8.08,6.28,7.19,5,9.3,6,2.53,6.93,8.1,1,7,8.61,,,,6,,,0,7.56,,7.1
03/05/2021,Santa Clara,81,Portland,76,14,8,,,,,,15,,,,,8,,,,,,,,,,,,,
03/05/2021,Siena,75,Canisius,76,,7.73,7.52,8.74,6.77,8.18,9.08,6,6.32,11,1.4,7.64,7.2,0,9,6.89,,,,1,,,5.98,,6,7.9
03/05/2021,South Alabama,80,Louisiana-Monroe,72,5,5.19,5.59,7.99,4.98,5.99,3.49,-2,4.67,4,1.31,4.2,5.3,1,4.7,7.16,,,,2,,,4.04,6.9,4,4.8
03/05/2021,St. Bonaventure,75,Duquesne,59,7.5,5.9,6.26,6.37,6.05,6.46,6.51,7,7.4,7,2.58,10.26,5.4,1,1,7.57,,,,5,,,0,5.38,,7
03/05/2021,Texas Arlington,86,Troy St.,91,7,4.92,4.38,7.02,4.63,3.93,4.81,5,3.25,4,1.35,5.8,5.1,1,8,4.02,,,,2,,,4.94,4.86,3,6
03/05/2021,Toledo,89,Ball St.,70,9,9.38,8.92,3.35,9.77,8.6,9.54,11,10.43,11,2.24,11.87,9.9,0,6.2,12.02,,,,2,,,7.91,10.19,10,11
03/05/2021,UC Davis,68,Hawaii,73,3,0.87,0.9,2.02,0.16,1.55,-0.17,2,2.4,3,1.54,-2.23,1.1,0,2.3,0.63,,,,1,,,1.02,,-2,1.5
03/05/2021,UC San Diego,89,Cal St. Fullerton,85,2.5,-1.47,-4.8,-4.21,-4.14,-5.74,,3,0.52,,3.01,-0.47,2.9,0,-3.6,-2.07,,,,0,,,0.16,,1,2.8
03/05/2021,UC Santa Barbara,71,Cal Poly SLO,57,20,21.48,22.68,23.93,22.43,22.88,20.1,19,19.48,23,2.68,25.14,16.4,0,17.2,24.65,,,,3,,,19.13,19.53,22,23.7
03/05/2021,UT Rio Grande Valley,47,Tarleton St.,65,4.5,5.93,8.61,0.91,7.88,10.12,-2.1,4,3.6,7,3.81,5.7,7.2,0,8.5,1.21,,,,0,,,6.06,11.64,,6.7
03/05/2021,VA Commonwealth,73,Dayton,68,4,3.68,3.35,3.71,3.9,2.76,4.11,6.5,2.88,5,2.09,7.28,4.4,0,-0.5,5.06,,,,-4,,,0,3.32,,6.3
03/05/2021,Wake Forest,63,Georgia Tech,75,-8.5,-8.47,-8.63,-17.16,-7.64,-8.96,-8.47,-12,-6.91,-13,3.3,-8.39,-5.8,0,-3.6,-9.87,,,,-1,,,-6.43,,-7,-6.7
03/05/2021,Western Kentucky,69,Old Dominion,71,7,8.59,7.99,5.84,8,8.22,8.94,7,6.34,10,1.32,10.42,8.9,0,8.5,10.13,,,,2,,,8.46,9.01,8,10.1
03/05/2021,Western Michigan,63,Eastern Michigan,64,2,3.73,2.75,4.34,2.93,2.48,4.09,3,1.64,5,1.45,6.15,3.2,0,1.8,2.65,,,,-1,,,3.8,6.59,4,4.5
03/06/2021,Abilene Christian,85,Incarnate Word,60,20.5,20.44,19.68,26.7,19.02,20.07,19.7,20,19.05,23,2.78,23.25,17.3,0,21.1,20.75,,,,5,,,16.84,22.71,16,21.5
03/06/2021,Arkansas,87,Texas A&M,80,15,15.92,14.43,20.96,15.02,13.42,18.2,16,11.51,20,2.99,19.55,12.3,0,14.7,17.16,,,,5,,,13.79,12.81,18,16.9
03/06/2021,Army,89,American,66,5,4.04,4.18,-1.46,4.43,4.41,4.8,2,4.7,1,2.38,7.06,6.1,0,1.3,6.4,,,,2,,,4.26,,3,6.4
03/06/2021,Auburn,78,Mississippi St.,71,1.5,2.6,2.65,1.34,2.26,3.13,2.49,3,1.67,2,1.07,2.79,3.6,0,4.1,0.01,,,,3,,,2.56,3.74,3,3.7
03/06/2021,Belmont,71,Morehead St.,86,6.5,4.5,5.19,-3.04,6.29,4.69,4.83,7,6.26,3,2.82,5.61,5.2,1,,7.24,4.8,,,1,,,0,6.29,,6.6
03/06/2021,Bryant,85,Sacred Heart,55,7.5,9.87,9.3,9.76,9.28,9.28,13.02,7,9.13,11,1.91,12.5,8.5,0,5.6,12.66,9.7,,,3,,,8.3,8.42,10,11.4
03/06/2021,CS Northridge,65,Cal Riverside,66,-8.5,-7.83,-6.82,-9.26,-7.56,-5.97,-6.35,-8,-8.32,-7,1.96,-9.17,-7.2,0,-3.5,-11.3,-10.2,,,3,,,-7.11,,-10,-7.7
03/06/2021,California Baptist,79,Seattle,76,3,3.58,3.07,0.16,3.41,2.97,6.45,4,3.62,3,1.65,2,4.9,0,4.9,4.48,,,,-1,,,2.03,2.38,6,4.3
03/06/2021,Chattanooga,53,East Tennessee St.,63,-1,-1.69,-2.27,4.91,-3.31,-1.84,1.13,1,-2.75,-4,2.31,-3,-2.4,1,-4.9,-0.79,,,,2,,,-1.17,-1.49,-2,-1.4
03/06/2021,Clemson,77,Pittsburgh,62,9,6.86,7.17,8.98,5.8,8.3,4.86,7,6.23,8,1.26,6.64,8.3,0,6.7,6.58,5.1,,,4,,,5.32,8.02,6,7.7
03/06/2021,Coastal Carolina,86,Troy St.,68,9.5,7.88,7.75,7.98,7.89,7.62,8.09,8,9.28,10,2.6,9.17,6.7,1,,10.4,,,,2,,,0,7.97,,9.6
03/06/2021,Colgate,77,Boston,69,12.5,15.33,13.12,17.11,13.25,12.83,19.12,13,15.52,16,2.76,19.27,10,0,11.3,17.64,14.3,,,3,,,14.04,16.58,18,17.2
03/06/2021,Connecticut,98,Georgetown,82,9.5,9.12,8.58,7.98,8.42,8.79,9.14,12,9.46,12,1.35,9.33,8.7,0,7.1,11.86,8.6,,,7,,,7.83,9.78,8,10.3
03/06/2021,Creighton,93,Butler,73,12,11.13,10.41,3.58,11.3,10.25,9.7,13,11.11,13,2.65,13.8,11.3,0,8.1,14.38,12.5,,,8,,,10.16,11.46,13,14
03/06/2021,Delaware St.,82,Morgan St.,75,-14,-12.42,-13.01,-14.6,-12.14,-13.87,-12.8,-15,-12.2,-13,2.63,-16.77,-10.1,0,-7.7,-17.65,-11.3,,,3,,,-10.21,-9.6,,-11.3
03/06/2021,Dixie St.,56,New Mexico St.,68,-12,-11.4,-15.08,-6.58,-15.84,-15.37,-2.96,-11,-11.42,-12,3.92,-10.63,-10,0,-18.1,-11.94,,,,0,,,-9.84,-10.81,,-9.1
03/06/2021,Drake,71,SW Missouri St.,69,1.5,3.68,,,,,,2.5,4.74,,2.08,4.45,2.9,,,6.08,3.9,,,3,,,0,,,
03/06/2021,Elon,69,Towson,48,4,1.15,1.04,6.33,0.03,1.57,0.57,3,2,2,2.3,0.52,1,1,-4.7,1.73,4.2,,,2,,,0.4,-0.48,2,0.2
03/06/2021,Fresno St.,51,Utah St.,57,-9,-9.72,-9.69,-7.96,-11.87,-7.82,-8.42,,-9.89,-10,1.75,-12.13,-5.8,0,-9.7,-11.83,-10.5,,,1,,,-8.35,-11.89,-10,-9.6
03/06/2021,Furman,90,VMI,91,8,6.99,,,,,,7,5.85,,1.38,6.14,7.9,,8.9,7.97,,,,6,,,7.15,,5,
03/06/2021,Georgia,79,Alabama,89,-7.5,-8.19,-7.71,-10.81,-7.73,-7.45,-8.01,-9,-7.97,-10,1.61,-9.57,-7.3,0,-5.5,-11.08,,,,-1,,,-6.4,,-8,-7.2
03/06/2021,Georgia St.,71,Arkansas St.,68,7.5,7.38,7.68,8.97,7.17,8.14,9.24,8.5,7.75,6,2.71,7.25,7.7,1,,11.52,,,,3,,,0,,,7.1
03/06/2021,Grambling St.,80,Alabama A&M,72,7.5,6.83,6.08,8.31,5.69,6.28,7.86,7,5.4,8,1.45,6.86,7.7,0,9.6,6.01,,,,1,,,5.46,7.18,4,8
03/06/2021,Grand Canyon,74,Utah Valley,64,7.5,8.27,9.99,2.81,10.26,10.35,7.44,8,8.58,9,2.6,8.34,7.1,0,6.5,14.06,,,,4,,,7.46,7.43,5,9.7
03/06/2021,Houston Baptist,70,Texas A&M Corpus,94,5,4.16,3.1,6.55,2.49,3.61,8.24,4,1.52,6,1.96,5.16,4.8,0,1.2,5.42,,,,2,,,3.79,3.97,2,4.5
03/06/2021,Jackson St.,79,Alabama St.,54,13.5,12.33,12.15,17.6,10.29,13.29,12.28,12,10.85,15,2.64,15.05,11.5,0,10.8,14.05,,,,1,,,9.14,11.8,7,14.2
03/06/2021,Kansas St.,61,Iowa St.,56,4.5,3.11,2.26,11.82,0.69,3.05,2.52,2,5.06,5,2.95,2.89,6,0,1.7,-1.57,1.4,,,5,,,1.11,2.38,3,2.5
03/06/2021,Kentucky,92,South Carolina,64,8,7.84,7.7,5.62,8.29,7.29,7.52,8,7.43,11,1.35,9.33,7.5,0,8.5,7.55,,,,6,,,6.29,6.91,7,9.6
03/06/2021,Lafayette,84,Bucknell,92,3,3.51,1.89,2.78,1.27,2.45,4.88,3,4.25,2,1.36,5.52,3.1,0,5.3,2.55,,,,3,,,3.14,4.89,4,4.6
03/06/2021,Long Beach St.,58,UC Irvine,73,-8,-9.52,-9.56,-11.45,-9.19,-9.81,-8.5,-7,-8.82,-9,1.47,-10.52,-8.6,0,-10.5,-12.39,-9.8,,,-1,,,-6.97,-11.48,-8,-7.8
03/06/2021,Louisiana-Lafayette,79,South Alabama,68,1.5,-0.58,-0.53,-7.22,-0.68,0.15,-0.63,1.5,4.42,-1,2.75,0.22,1.7,1,,-3.19,,,,1,,,0,,,-0.2
03/06/2021,Louisville,58,Virginia,68,-1.5,-0.03,-0.69,4.93,-0.96,-1.35,1.9,-4,-3.53,1,2.53,-1.53,-2,0,4.7,-3.68,-0.9,,,2,,,1.31,1.35,-2,1
03/06/2021,Loyola-Chicago,65,Indiana St.,49,11.5,9.44,8.76,10.86,8.96,8.43,10.38,10,9.32,11,3.2,11.79,9.5,1,,13.83,,,,3,,,0,9.25,,10.7
03/06/2021,MD Baltimore Co,77,Umass Lowell,79,6,7.43,7.88,8.17,7.6,8.16,8.21,7,6.06,9,1.28,8.25,7.9,0,5.3,7.38,6.5,,,3,,,4.47,,8,8.5
03/06/2021,Marquette,66,Xavier,59,2,0.59,,,,,,2.5,0.77,,1.84,-0.25,2.4,,3.8,-0.77,-0.2,,,-1,,,0.93,,-2,
03/06/2021,Marshall,75,NC Charlotte,66,12.5,13.27,12.01,15.83,12.33,11.42,14.3,12,11.64,16,1.99,15.01,10.8,0,9.6,14.58,14.2,,,2,,,11.98,,14,15.4
03/06/2021,McNeese St.,51,Lamar,60,1,2.04,0.11,-0.01,0.36,-0.14,2.26,1.5,0.67,5,2.24,-0.85,2,0,5.8,6.03,,,,4,,,3.13,1.51,1,3.8
03/06/2021,Minnesota,70,Rutgers,77,-3.5,-0.49,-0.87,-2.77,-1.76,0.23,-0.99,-2,-4.92,0.01,1.72,-0.35,-0.4,0,1.5,-0.25,-0.4,,,3,,,0.52,,2,1.1
03/06/2021,Mississippi,56,Vanderbilt,46,9,8.03,7.25,4.18,7.21,7.5,8.58,8,13.22,7,1.98,7.86,10.4,0,7.7,8.22,,,,5,,,6.61,7.27,8,9.4
03/06/2021,Missouri,80,LSU,86,3,0.42,-0.26,-1,-0.82,0.38,1.59,0,1.84,0.01,1.42,0.91,3.3,0,-1.1,-0.64,,,,5,,,0.79,1.73,-2,1.5
03/06/2021,Montana St.,73,CS Sacramento,74,3.5,4.3,4.79,4.87,3.81,5.75,4.94,4,5,5,1.48,4.29,7.2,0,2,2.7,3.8,,,-1,,,2.09,5.33,2,5.2
03/06/2021,NC Greensboro,80,Citadel,72,11.5,8.84,10.5,6.02,10.63,10.79,5.83,9.5,12.61,10,3.3,8.83,9.7,1,,11.38,,,,4,,,0,8.17,,10.5
03/06/2021,Navy,68,Loyola-Maryland,76,3.5,7.37,8.56,12.69,6.69,10.22,8.86,6,3.44,8,2.25,7.27,5.4,0,6.3,6.45,7.1,,,3,,,6.77,7.37,4,8.8
03/06/2021,New Orleans,81,SE Louisiana,76,7.5,7.83,6.14,10.76,6.8,5.11,11,10,2.43,12,2.62,9.39,8.3,0,8.5,7.11,,,,2,,,6.08,5.09,10,8.7
03/06/2021,North Carolina,91,Duke,73,2.5,3.09,2.49,3.48,2.27,2.58,6.2,2,2.6,5,1.99,3.87,4,0,-3,2.5,3.1,,,-1,,,3.4,,4,3.9
03/06/2021,North Texas,61,UAB,65,4.5,4.64,3.53,-0.23,3.94,3.47,3.3,5,4.81,5,2.01,4.93,7.1,0,8.5,3.72,6.4,,,6,,,5.99,,4,5.2
03/06/2021,Northwestern St.,79,Central Arkansas,70,3.5,3.46,2.3,5.3,2.01,2.31,0.5,4,3.27,6,1.46,3.77,4.2,0,3.8,2.4,,,,3,,,3.55,5.48,3,4
03/06/2021,Notre Dame,83,Florida St.,73,-7,-6.25,-7.53,-9.81,-7.31,-7.54,-7.41,-8,-6.43,-5,1.61,-6.88,-5.6,0,-3.6,-5.28,-6.7,,,2,,,-4.1,,-6,-4.6
03/06/2021,Ohio St.,68,Illinois,73,2,-0.44,-0.42,-6.92,-0.32,-0.13,-2.85,0,1.92,-2,2.48,-1.42,2.9,0,3,-0.95,-1.7,,,8,,,0.71,,1,0.6
03/06/2021,Portland St.,54,Southern Utah,73,-3.5,-2.8,-2.69,-7,-0.86,-4.22,-2.17,-2,-3.31,-4,2.17,-2.16,-5.1,0,-2.1,-6.17,-2.8,,,1,,,-2.35,0.47,1,-1.4
03/06/2021,Prairie View,81,Alcorn St.,69,12,12.77,12.28,15.97,11.97,12.29,13.32,9,12.24,12,1.33,13.39,,0,10.8,12.64,,,,6,,,11.61,14.57,12,13.7
03/06/2021,Providence,54,Villanova,52,-4.5,-4.77,-5.22,-4.08,-5.58,-5.09,-5.46,-4,-7.68,-4,1.61,-5.76,,0,-2,-7.03,-5.8,,,3,,,-3.18,-2.02,-4,-4.7
03/06/2021,Purdue,67,Indiana,58,7,6.44,5.36,11.84,4.51,5.52,7.79,6,4.07,11,2.14,6.03,7,0,5.8,6.07,5.9,,,3,,,5.77,5.15,5,6.3
03/06/2021,Sam Houston St.,59,Stephen F. Austin,64,-1,2.2,1.4,4.92,0.42,2.08,7.22,2,-1.4,5,2.23,2.43,0.5,0,-0.4,2.83,,,,6,,,2.64,1.65,1,2.7
03/06/2021,South Dakota,86,Western Illinois,69,7,8.61,8.51,3.22,8.79,8.69,7.16,8,7.34,8,1.88,10.68,7.9,1,10.5,10.45,,,,3,,,8.45,10.02,10,9.4
03/06/2021,South Dakota St.,84,Nebraska Omaha,71,14,13.63,13.12,15.06,12.42,13.68,14.5,13,11.72,14,1.85,16.26,12.2,1,10.4,17.66,,,,1,,,11.71,13.59,14,14.1
03/06/2021,St. Bonaventure,71,Saint Louis,53,-2.5,-0.57,-0.27,-0.51,-1.04,0.42,-0.94,-2,-2.13,1,1.26,0.44,-3,1,,0.78,0.3,,,4,,,0,-2.68,,-0.3
03/06/2021,St. John's,81,Seton Hall,71,-2,1.08,0.11,6.07,-0.76,0.38,4.31,-1,-3.48,3,2.28,0.76,1.8,0,-1.1,-0.17,0.9,,,1,,,0.68,,2,1.7
03/06/2021,St. Mary's,52,Loyola Marymount,47,5.5,3.09,4.71,1.18,4.49,5.2,0.3,5,4.97,3,2.07,3.13,3.5,1,,0.17,,,,8,,,0,6.05,,3.5
03/06/2021,Texas Southern,80,Southern,74,6,6.13,6.54,6.43,6.28,6.8,4.77,6,5.41,6,1.03,6.92,7.2,0,3.7,6.57,,,,6,,,5.52,,6,7.7
03/06/2021,Texas St.,73,Appalachian St.,76,4.5,2.45,2.34,9.84,0.94,3.13,0.98,4,3.54,1,2.62,2.33,3.6,1,,-1.01,,,,3,,,0,3.02,,2.1
03/06/2021,UC Davis,74,Hawaii,66,3.5,0.32,0.29,-1.64,-0.11,0.82,-0.61,8,2.81,1,1.42,-1.91,1.2,0,2.3,0.04,0.3,,,1,,,1.05,,-2,1.2
03/06/2021,UC San Diego,85,Cal St. Fullerton,78,2.5,-0.24,-3.66,0.08,-3.45,-4.51,,3,2.57,,2.89,0.36,3.6,0,-3.6,-1.8,3.2,,,0,,,0.16,,1,2.9
03/06/2021,UC Santa Barbara,70,Cal Poly SLO,54,19,21.32,22.31,23.85,21.78,22.74,20.27,19,20.56,21,2.33,24.17,16.5,0,17.2,24.21,22.6,,,3,,,19.11,19.64,22,23.2
03/06/2021,UCLA,63,USC,64,-2,-0.18,0.61,2.33,-0.03,1,-1.02,0,-1.71,0.01,1.47,-2.03,2.1,0,-0.3,-0.83,-2.8,,,1,,,0.5,0.49,-2,0.8
03/06/2021,UT Rio Grande Valley,58,Tarleton St.,69,3,3.82,5.72,-5.17,5.27,7.19,-4.41,3,4.45,3,4.54,2.57,5.7,0,8.5,-0.74,,,,0,,,6.1,10.74,,4.6
03/06/2021,Utah,98,Arizona St.,59,4,3.09,1.45,0.49,1.42,1.55,5.43,2,3.33,3,1.42,3.77,5.1,0,2.4,3.83,2.8,,,1,,,3.4,,4,4.4
03/06/2021,VA Commonwealth,64,Davidson,52,1,2.74,3.71,0.34,3.17,4.43,5.29,2,1.9,4,1.96,3.79,-0.5,0,,0.06,3.9,,,-2,,,0,4.11,,4.1
03/06/2021,Vermont,65,Hartford,71,9.5,10.07,9.44,5.97,10.08,9.09,8.52,9,12.68,12,2.15,10.6,8.5,0,14.8,10.24,8.7,,,1,,,7.66,10.53,10,12.3
03/06/2021,Wagner,60,Mount St. Marys,66,4.5,3.15,2.33,6.32,1.34,2.93,5.43,3,-2.14,4,2.01,4,5.3,0,1,2.52,3.4,,,-1,,,2.31,3.69,4,4
03/06/2021,West Virginia,80,Oklahoma St.,85,10,5.96,4.86,3.88,5.16,4.54,5.31,7,6.16,8,1.55,6.06,9,0,7.8,7.66,4.3,,,-1,,,4.58,4.82,6,7.3
03/06/2021,Western Kentucky,60,Old Dominion,57,7.5,7.79,6.95,2.29,7.16,7.11,7.36,7,7.49,8,1.66,9.33,8.3,0,8.5,9.23,8.3,,,2,,,8.46,8.82,8,9.3
03/06/2021,Wichita St.,80,South Florida,63,12,11.35,9.69,17.44,8.73,10.17,13.5,10,9,16,2.53,13.2,8.6,0,11.6,10.3,10,,,6,,,10.59,11.2,10,11.6
03/06/2021,William & Mary,73,NC Wilmington,60,-4,-3.64,,,,,,-3.5,-2.38,,3.33,-6.52,-2.3,,2.6,-8.2,-2.9,,,4,,,-3.45,,-6,
03/06/2021,Wofford,61,Mercer,62,3,1.57,,,,,,2.5,3.12,,1.46,0.79,0.8,,,3.13,,,,2,,,0,,,
03/06/2021,Wyoming,80,UNLV,69,1,0.61,-0.73,3.83,-1.82,-0.05,1.92,-1,2.33,3,2.59,0.83,3.1,0,-4.1,-4.08,0.2,,,1,,,-0.83,,4,1.5
03/07/2021,Baylor,88,Texas Tech,73,8,9.33,9.4,11.26,8.46,10.14,10.64,8,7.16,10,1.22,10.47,9.5,0,8.7,8.46,9.4,,,5,,,7.72,,8,10.7
03/07/2021,Charleston,75,Drexel,80,-4.5,-3.38,-3.83,-7.16,-4.28,-3.12,-0.67,-5,-3.99,-7,2.02,-4.13,-2.9,1,0.5,-4.95,-2,,,3,,,-3.11,-1.2,-3,-3.3
03/07/2021,Coastal Carolina,61,Appalachian St.,64,5,3.55,3.49,2.93,3.6,3.43,4.05,4.5,3.39,5,0.87,4.34,2.5,1,1.3,4.2,3.8,,,1,,,3.75,2.79,4,4.2
03/07/2021,East Carolina,69,Cincinnati,82,-2,-1.2,-2.75,-0.3,-2.75,-2.98,1.98,-1,-3.84,-2,2.62,1.18,0.4,0,-6.7,-0.22,-0.5,,,-2,,,-0.96,-3.9,4,0.2
03/07/2021,Georgia St.,84,Louisiana-Lafayette,73,4.5,4.66,4.19,8.69,4.09,3.96,4.71,4.5,2.8,5,2.22,3.12,3.7,1,7.1,9.86,3.8,,,3,,,2.65,,2,4.2
03/07/2021,Hofstra,83,Delaware,75,3.5,3.33,3.62,0.81,3.67,3.8,1.81,3,4.08,3,1.25,2.92,3.3,1,4.7,6.12,2.9,,,4,,,3.85,,2,3.4
03/07/2021,Houston,67,Memphis,64,10,9.85,8.95,4.27,9.81,8.57,9.66,10,8.75,14,2.6,6.62,8.3,0,9.6,14.44,9.3,,,4,,,10.04,12.61,10,12.6
03/07/2021,Iowa,77,Wisconsin,73,7.5,8.22,6.97,12.87,7.25,6.14,10.56,6,2.86,12,2.37,8.85,7.6,0,6.4,8.44,7.9,,,-1,,,8.22,7.24,9,9.3
03/07/2021,James Madison,71,Elon,72,4,5.53,4.56,2.91,5.29,4.01,4.84,4,3.84,4,2.05,9.69,2.7,0,4.3,7.06,6.2,,,-1,,,6.13,6.15,8,8.8
03/07/2021,Liberty,79,North Alabama,75,13.5,12.32,13.91,12.18,14.44,13.68,8.26,13,9.91,11,2.27,15.13,10.1,1,13.2,13.76,14.3,,,2,,,9.59,15.73,10,11.9
03/07/2021,Loyola-Chicago,75,Drake,65,8,4.64,3.61,8.61,2.96,3.85,4.85,6.5,4.8,6,1.58,4.85,5.9,1,4.6,5.45,,,,3,,,4.1,1.97,3,5
03/07/2021,Maryland,61,Penn St.,66,5.5,4.46,4.02,8.73,3.81,3.83,4.37,7,2.32,7,1.71,4.12,5.6,0,4.1,3.02,2.3,,,2,,,3.34,,5,5.4
03/07/2021,Michigan St.,70,Michigan,64,-8,-6.98,-6.35,-5.38,-6.95,-5.72,-9.69,-11,-8.79,-6,2.77,-10.62,-5.7,0,-0.3,-9.77,-10.3,,,6,,,-5.81,-3.85,-10,-6.4
03/07/2021,NC Greensboro,77,East Tennessee St.,65,3.5,1.91,2.17,4.43,1.88,2.31,0.06,2.5,3.03,0.01,1.48,0.84,2.2,1,0.3,4.85,2.2,,,5,,,1.57,-0.13,2,2.9
03/07/2021,North Dakota St.,69,Mo Kansas City,65,5,3.85,5.31,3.99,5.15,5.58,2.55,6,5.3,4,1.49,4.61,4.7,1,2.7,-0.2,4.4,,,2,,,3.19,,3,3.5
03/07/2021,Northeastern,63,William & Mary,47,7.5,6.72,6.61,4.34,6.85,6.58,3.97,6,5.79,8,1.63,9.63,6,1,4.5,8.95,8.7,,,3,,,7.17,7.25,6,7.1
03/07/2021,Northwestern,79,Nebraska,78,7,7.01,6.12,4.48,6.59,5.83,10.35,8,7.19,11,1.9,7.31,4.8,0,6.1,8.27,4.7,,,-1,,,6.44,8.12,6,8.8
03/07/2021,Oral Roberts,76,North Dakota,65,7.5,8.13,8,7.05,8.39,7.71,9.74,8,5.65,9,1.21,9.91,7.8,1,7,10.04,8,,,2,,,7.02,,8,8.6
03/07/2021,Oregon St.,67,Oregon,80,-5.5,-3.82,-5.39,-2.22,-5.46,-5.54,-2.15,-5,-5.98,1,1.78,-4.16,-4.6,0,-4.5,-4.89,-4.2,,,5,,,-2.16,-3.8,-4,-3
03/07/2021,TCU,64,Texas,76,-7.5,-7.17,-6.8,-9.93,-6.51,-6.86,-5.65,-8,-9.89,-6,2.12,-9.32,-6,0,-2.7,-10.15,-9.2,,,-3,,,-5.34,,-6,-7.2
03/07/2021,Tennessee,65,Florida,54,6,4.14,3.21,-3.14,4.3,3.3,5.35,4,7.57,4,2.53,4.47,7.7,0,1.9,5.3,2.4,,,-3,,,3.68,4.63,6,5.6
03/07/2021,VMI,59,Mercer,73,-2,-1.54,-2.89,3.05,-2.23,-4.03,-1.39,-1.5,-2.57,1,1.94,-0.73,-3.3,1,-1.3,-2.5,-0.2,,,-3,,,-2.89,-3.6,1,-2.1
03/07/2021,Winthrop,80,Campbell,53,11.5,12.03,12.63,10.61,12.06,13.54,12.9,10,12.55,10,1.39,12.97,11.1,0,12,11.38,10.3,,,5,,,9.99,14.61,12,13.8
