date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
02/15/2020,Middle Tenn St.,66,UAB,79,-2,-2.29,-3.12,-3.62,-2.81,-3.09,-0.54,-2,-2.51,0.01,1.34,-4.38,,0,-1.3,-0.81,-2.2,,,-11,-1.84,,-3.27,-2.64,-4,-0.5
02/15/2020,Missouri,85,Auburn,73,-3.5,-5.45,-7.27,-10.48,-4.39,-6.85,-6.36,-5.5,-4.9,-4,1.78,-5.94,-5.6,0,-4.4,-4.98,-4.2,,,-11,-2.97,,-6.01,-5.34,-6,-3
02/15/2020,Montana,78,Idaho St.,63,12.5,12.61,15.92,21.79,12.08,14.88,12.05,13.5,10.49,16,3.16,11.82,11.2,0,8.5,9.74,11.6,,,10,12.41,,12.48,12.58,9,11.9
02/15/2020,Montana St.,77,Weber St.,63,6,4.98,3.48,1.72,5.32,3.66,5.09,5.5,3.62,5,1.4,6.08,5,0,5.3,8.04,5.8,,,5,5.22,,5.41,3.95,6,6
02/15/2020,Mount St. Marys,55,St. Francis (PA),70,-2,-2.48,-3.07,-3.94,-1.79,-3.59,-4.14,0,-1.05,-2,1.17,-2.16,,0,-3.3,-4,-1.8,,,-5,-0.63,,-3.37,-2.09,-2,-0.7
02/15/2020,Murray St.,85,Morehead St.,57,13,14.61,15.08,16.95,14.18,14.42,12.57,13.5,12.79,16,1.51,15.32,13.1,0,13.8,15.61,13.7,,,12,13.16,,16.78,17.13,13,14.7
02/15/2020,NC Asheville,79,Charleston Southern,75,3.5,3.54,2.86,2.82,3.93,2.02,4.93,4,2.31,2,1.29,4.21,2.8,0,5.3,5.1,3.5,,,1,3.38,,2.3,2.04,6,4.6
02/15/2020,Navy,54,Boston,77,-1,-0.98,-1.95,-5.14,-0.06,-0.67,1.38,-1,-0.49,-1,1.49,-0.97,-2.9,0,-1.1,-0.81,-1.1,,,-3,-0.69,,-1.99,-0.02,1,-0.2
02/15/2020,Nebraska,64,Wisconsin,81,-6,-6.54,-6.86,-8.09,-6.02,-6.55,-6.53,-6.5,-6.76,-6,0.87,-6.88,,0,-6.9,-7.53,-5,,,-10,-6.84,,-6.1,-7.66,-6,-4.9
02/15/2020,New Mexico,73,UNLV,78,3,3.22,4.02,2.18,4.15,5.88,2.93,3,1.49,2,1.36,2.07,4.4,0,2.1,5.24,3.1,,,2,1.24,,3.8,4.12,2,4.1
02/15/2020,New Mexico St.,84,Utah Valley,82,13.5,15.25,16.96,20.97,13.98,16.6,13.99,13,13.14,14,2.28,14.73,12.4,0,16,19.11,14.2,,,17,15.33,,14.49,15.25,12,16.1
02/15/2020,New Orleans,66,Incarnate Word,67,9,9.77,9.58,6.77,11.14,10.89,6.24,9.5,8.25,10,1.79,9.26,9.9,0,11.5,13.37,9.6,,,5,9.41,,9.61,11.15,8,11.4
02/15/2020,Nicholls St.,81,SE Louisiana,71,12.5,15.2,14.9,21.09,12.06,12.74,14.53,14.5,11.8,16,3.08,14.75,15,0,19.9,21.02,14.7,,,13,11.91,,17.43,11.9,13,15.6
02/15/2020,Norfolk St.,62,Morgan St.,57,6.5,7.79,7.44,7.41,8.25,6.95,5.6,6,4.09,12,1.78,8.56,7.9,0,8.9,8.49,7.5,,,6,6.4,,6.28,10.24,8,8.4
02/15/2020,North Carolina,62,Virginia,64,2,0.06,-1.13,-4.09,1.65,0.6,-1.74,1.5,-0.41,1,1.52,-0.06,,0,0.6,-0.35,1.5,,,-4,0.88,,-0.76,0.2,1,2.1
02/15/2020,North Florida,80,North Alabama,67,10.5,10.86,11.33,11.75,11.19,11.08,14.35,10,8.77,11,1.77,11.11,9.5,0,11.4,14.35,10.6,,,8,8.82,,10.33,8.89,8,12.1
02/15/2020,North Texas,64,Old Dominion,47,7.5,8.77,7.52,8.4,7.27,7.03,7.77,7.5,7.97,8,1.38,9.68,,0,9.3,11.48,8.5,,,7,8.39,,10.21,11.55,8,9.2
02/15/2020,Northeastern,65,Charleston,51,3,3.06,1.63,1.81,1.71,1.35,6.49,3,2.49,4,1.6,1.62,,0,4.5,5.52,3,,,4,4.61,,1.45,2.9,2,3.9
02/15/2020,Northern Arizona,82,Southern Utah,69,-2.5,-1.17,0.06,1.74,-1.58,0.09,-3.58,-2,-2.45,-1,1.54,-3.85,-0.2,0,-3,-0.46,-1.9,,,-2,-1.64,,0.2,0.66,-2,-0.9
02/15/2020,Northwestern St.,84,McNeese St.,79,-1.5,-0.5,1.94,5.4,-0.61,0.28,0.87,0,-2.25,2,2.48,0.12,0.5,0,-4.2,-4.57,-1.5,,,2,-3.23,,0.07,0.51,-2,-1.9
02/15/2020,Oakland,72,Youngstown St.,64,3.5,2.99,2.44,-0.43,4.29,3.53,1.71,4.5,3.56,4,1.26,2.3,,0,2.9,4.47,3.1,,,-3,3.01,,2.71,3.69,2,4.6
02/15/2020,Ohio St.,68,Purdue,52,5,4.08,2.39,-0.41,3.87,4.78,5.55,4.5,4.71,0.01,2.01,5.41,,0,4.8,3.48,5.2,,,1,6.06,,5.25,2.53,6,5.7
02/15/2020,Oklahoma St.,73,Texas Tech,70,-3.5,-3.52,-2.68,-2.97,-2.99,-2.05,-4.65,-3.5,-4.31,-5,0.8,-4.37,,0,-3.3,-3.28,-3.1,,,-5,-3.34,,-3.8,-3.75,-4,-2.7
02/15/2020,Oral Roberts,94,South Dakota,80,2.5,2.67,0.69,-4.83,4.77,1.87,1,2.5,2.36,0.01,2.6,4.53,,0,3.7,3.9,3.9,,,-1,2.87,,3.09,6.22,4,4.6
02/15/2020,Oregon St.,47,Colorado,69,-2,-2.28,-1.52,-0.16,-1.76,-2.72,-0.79,-2,-3.49,-3,1.02,-2.98,-2.6,0,-2.8,-1.21,-2.3,,,-10,-1.94,,-2.5,-3.41,-4,-1.6
02/15/2020,Penn St.,77,Northwestern,61,12.5,16.93,17.7,24.62,14.28,15.92,19.27,12.5,13.31,20,2.94,15.89,,0,16.1,18.95,15.8,,,13,14.45,,19.65,14.98,14,15.9
02/15/2020,Pennsylvania,69,Yale,61,-5,-5.52,-4.9,-8,-3.29,-3.59,-10.47,-6,-4,-8,2.07,-4.69,-5.8,0,-6.3,-6.54,-4.1,,,-9,-2.78,,-7.74,-4.47,-5,-4.1
02/15/2020,Pepperdine,77,Gonzaga,89,-15,-16.17,-15.05,-14.67,-15.22,-15.3,-17.93,-16,-15.29,-20,1.72,-15.62,-13.7,0,-17.2,-18.1,-16.4,,,-13,-14.91,,-15.33,-19.13,-15,-16.1
02/15/2020,Portland St.,81,Eastern Washington,89,1.5,0.07,0.55,2.18,0.24,-0.83,-0.83,2.5,-1.83,1,1.07,0.06,-1.6,0,-1.5,1.01,0.1,,,-2,0.11,,0.64,0.34,1,0.5
02/15/2020,Prairie View,75,Grambling St.,69,8.5,9.39,8.92,7.77,9.78,9.43,6.62,9,7.07,10,1.72,10.21,11.7,0,7.9,11.24,9.6,,,8,8.7,,12.46,11.13,7,10.1
02/15/2020,Presbyterian,88,Winthrop,89,-9.5,-11.01,-10.47,-11.03,-10.82,-9.55,-10.24,-9.5,-10.59,-9,1.19,-13.76,,0,-12.5,-12.93,-11.4,,,-8,-10.65,,-11.12,-10.65,-11,-10.5
02/15/2020,Princeton,73,Brown,54,4,3.42,1.7,-2.22,3.55,3.66,1.15,4,4.17,3,1.92,4,5.3,0,3.9,4.82,5.2,,,-2,5.06,,3.29,5.26,2,4.3
02/15/2020,Providence,74,Seton Hall,71,-1,-2.58,-2.6,-0.97,-2.67,-3.94,-4.12,-2,-2.07,-1,1.21,-4.17,-3.3,0,-2.5,-2.72,-2.5,,,-1,-0.22,,-4.14,-3.52,-2,-1.4
02/15/2020,Rhode Island,73,St. Joseph's PA,55,16.5,20.8,20.08,24.22,18.22,18.58,20.85,19,19.19,24,2.07,20.08,,0,21.4,24.52,19.6,,,19,18.37,,22.9,20.6,20,20.2
02/15/2020,Rice,70,NC Charlotte,54,0,-0.34,0.8,2.84,-1.06,0.41,-1.86,1,-2.03,4,1.87,-1.63,,0,-2.7,-1.05,-0.7,,,-1,,,0.43,-1.08,-2,0.5
02/15/2020,Richmond,77,VA Commonwealth,59,1.5,1.48,2.05,4.49,0.67,0.6,4.21,1,-1.52,3,1.73,1.03,-0.8,0,2.2,3.38,1.2,,,-4,1.2,,1.86,-1.32,1,1.9
02/15/2020,Robert Morris,71,Fairleigh Dickinson,72,6.5,7.57,8.84,11.37,7.1,7.91,7.56,7.5,6.73,9,2.53,8.19,-1,0,8.1,8.46,8,,,7,6.81,,9.66,7.71,6,8.2
02/15/2020,Rutgers,72,Illinois,57,4.5,2.56,1.78,1.45,2.14,1.81,2.14,3.5,2.49,0.01,1.01,3.13,,0,2.4,3.63,3,,,2,2.89,,3.49,3.34,4,3.3
02/15/2020,SE Missouri St.,75,SIU Edwardsville,71,2.5,2.43,0.89,-2.53,2.85,2.39,1.6,2,3.04,2,1.62,2.95,3.4,0,1.7,1.95,3,,,2,3.61,,1.82,4.35,4,4.3
02/15/2020,SMU,73,Houston,72,-1.5,-3.12,-4.44,-5.56,-3.44,-4.54,-2.06,-3,-2.62,-4,1.14,-3.86,-2.9,0,-2.6,-2.77,-3.4,,,-2,-0.76,,-3.16,-2.7,-2,-2.3
02/15/2020,Saint Louis,84,La Salle,69,8.5,9.42,8.61,8.62,8.27,9.26,9.04,8,8.84,11,1.22,10.2,,0,8.8,9.69,8.7,,,9,10.45,,9.07,12.85,8,9.4
02/15/2020,Sam Houston St.,82,Central Arkansas,67,8.5,9.25,7.34,3.25,10.15,9.11,7.13,9,9.19,9,2.23,8.24,8.5,0,11.4,13.15,9.9,,,7,9.67,,8.17,11.26,10,11.8
02/15/2020,San Diego,71,BYU,72,-13.5,-14.32,-13.89,-15.61,-13.49,-12.69,-16.29,-14,-11.98,-16,1.35,-15.96,-12.6,0,-15.7,-15.77,-14.4,,,-18,-13.19,,-14.52,-13.64,-14,-13.7
02/15/2020,Santa Clara,59,Loyola Marymount,65,7.5,7.89,7.91,8.24,7.04,8.71,8.75,7.5,7.45,7,1.09,8.56,8.4,0,7.5,9.3,7.6,,,8,6.78,,9.63,8.04,5,8.2
02/15/2020,South Alabama,50,Louisiana-Monroe,49,10,10.46,11.42,15.75,9.13,9.75,9.22,11.5,9.52,13,1.76,9.96,10.8,0,9.7,10.53,9.5,,,6,10.37,,11.14,9.4,8,10.6
02/15/2020,South Carolina,63,Tennessee,61,3.5,2.23,2.52,4.75,0.91,1.36,3.2,4.5,2.29,3,1.03,1.14,2.7,0,1.3,1.08,2.5,,,2,1.91,,2.96,3.04,1,2.3
02/15/2020,South Carolina St.,70,Coppin St.,66,2.5,4.06,5.17,7.4,3.28,4.5,3.24,2,3.1,8,1.66,1.93,5.2,0,1.8,4.15,3.2,,,6,3.35,,4.14,3.59,3,4
02/15/2020,South Florida,48,Tulsa,56,2,1.85,2.51,2.68,3.39,1.52,1.91,2,1.92,1,0.91,0.25,,0,1,2.52,1.1,,,3,2.85,,1.12,1.79,1,3.1
02/15/2020,Southern,73,Arkansas Pine Bluff,49,9,11.39,11.64,15.42,9.42,9.8,9.44,10.5,9.09,14,1.95,9.76,,0,13.4,12.68,10.6,,,8,9.6,,13.85,11.25,11,11.3
02/15/2020,Southern Illinois,67,Bradley,69,-1,-0.48,0.66,3.35,-1.32,0,-2.91,-1,-1.61,1,1.48,-2.25,,0,-1.1,-1.43,-1,,,1,-0.27,,0.75,-0.19,-1,-0.3
02/15/2020,Southern Miss,75,Florida International,67,-2.5,-2.44,-2.85,-3.01,-2.7,-2.97,-3.98,-2.5,-3.7,0.01,1.32,-2.77,,0,-4.1,-3.46,-3,,,-6,-1.06,,-2.1,0.42,-2,-1.7
02/15/2020,St. Mary's,71,Pacific,63,10.5,11.25,11.17,6,13.32,13.74,8.35,10.5,11.82,9,2.36,11.26,,0,12.2,12.04,11.8,,,10,12.26,,10.76,14.98,8,13.3
02/15/2020,Stanford,60,Arizona,69,-4,-2.21,-2.03,-1.71,-3.73,-1.55,-1.99,-3.5,-4.22,-1,1.42,-1.54,0.2,0,-3.5,-3.18,-2.4,,,-6,-3.15,,0.4,-0.67,-4,-3.5
02/15/2020,Stetson,59,Kennesaw St.,42,12,15.05,15.32,20.64,12.3,11.77,15.79,14,10.6,20,2.91,15.89,14.8,0,16.6,16.33,14.4,,,13,11.98,,19.06,12.2,14,14.2
02/15/2020,TCU,68,Kansas St.,57,3,3.42,3.49,3.35,2.98,4.24,3.37,3,3.84,1,1.04,4.3,,0,2.4,3.38,3.4,,,5,3.18,,4.44,5.45,2,3.9
02/15/2020,Tennessee St.,70,Tennessee Tech,55,9,10.8,11.43,11.69,10.97,11.64,7.11,11,9.18,11,1.49,11.99,,0,11.5,13.58,10.3,,,10,9.1,,11.99,10.4,10,10.9
02/15/2020,Tennessee-Martin,80,Eastern Illinois,79,-3,-2.63,-1.31,-3.17,-1.83,0.02,-5.45,-2,-2.31,-1,1.52,-4,-3.9,0,-4.7,-4.23,,,,-5,-3.15,,-2.28,-1.57,-2,-1.2
02/15/2020,Texas A&M,74,Georgia,69,-1,-0.41,0.54,2.81,-2.15,0.34,-0.5,1,-1.73,1,1.4,-2.74,,0,-1.1,0.69,-0.9,,,-4,-0.89,,-0.05,0.17,-2,-0.1
02/15/2020,Texas A&M Corpus,64,Abilene Christian,78,-5,-3.91,-2.82,-3.94,-2.24,-2.21,-6,-3,-3.11,-4,1.49,-4.35,-4.4,0,-7.4,-5.68,-2.8,,,-4,-5.35,,-3.21,-3.78,-3,-2.1
02/15/2020,Texas Arlington,76,Arkansas-Little Rock,65,2,2.73,1.61,-3.61,5.11,3.25,1.54,2,3.34,2,2,2.84,,0,3.1,4.93,3.5,,,-2,2.64,,2.29,3.39,3,4.8
02/15/2020,Texas San Antonio,73,Western Kentucky,77,-2,-2.39,-2.34,-2.08,-1.94,-2.99,-4,-2,-3.4,2,1.44,-3.45,,0,-3.3,-3.05,-2.8,,,-8,-1.63,,-2.08,-1.02,-4,-2.2
02/15/2020,Texas Southern,77,Jackson St.,74,5,5.46,3.35,-1.94,6.69,7.03,1.54,6,4.36,4,2.95,4.77,7.6,0,5.5,8.8,5.5,,,5,5.14,,7.35,11.46,5,6.6
02/15/2020,Texas St.,69,Arkansas St.,64,8.5,10.32,9.88,13.17,8.84,7.85,13.05,9.5,9.38,13,2.47,9.73,,0,13.1,13.72,9.8,,,9,,,8.27,5.57,8,11.5
02/15/2020,Troy St.,77,Louisiana-Lafayette,81,-1.5,0.94,0.62,2.67,-0.71,-0.07,0.93,0,-1.15,0.01,1.2,-0.11,2.5,0,2,1.54,0.7,,,1,0.55,,0.63,3.2,1,1.6
02/15/2020,UC Davis,110,CS Northridge,98,2,4.07,3.4,4.34,3.59,2.15,4.27,2.5,2.08,5,1.45,4.01,2,0,7.1,5.75,4.4,,,1,2.24,,3.64,5.46,4,5.7
02/15/2020,UCLA,67,Washington,57,3,0.69,4.08,12.11,-0.84,0.6,-0.31,3,-0.99,0.01,3.63,-1.06,2,0,-1.7,0.82,-0.6,,,-6,3.77,,0.91,-5.1,-2,0.1
02/15/2020,USC,70,Washington St.,51,7,9,8.34,5.12,9.84,10.2,7.81,7.5,8.97,11,1.64,7.63,9.6,0,8.4,12.38,8.8,,,7,8.77,,9.43,10.01,7,9.7
02/15/2020,UT Rio Grande Valley,79,Seattle,72,2,2.24,3.81,3.82,3.35,4.32,1.94,1.5,-0.52,1,1.46,0.69,2.2,0,2,5.28,1.1,,,-1,1.36,,2.44,1.69,2,1.6
02/15/2020,UTEP,61,Marshall,71,1.5,0.8,1.38,-2.13,2.71,3.21,-0.58,1,1.16,-2,1.56,0.7,,0,-0.9,1.14,1,,,1,2.34,,1.68,0.13,1,2
02/15/2020,VMI,67,East Tennessee St.,72,-12,-12.47,-15.71,-16.32,-14.15,-17.08,-13.07,-12.5,-12.05,-10,2.72,-12.96,,0,-10,-10.77,-12.2,,,-10,-11.55,,-15.3,-8.41,-8,-11.9
02/15/2020,Vermont,76,Binghamton,48,22,23.89,23,24.87,23.08,21.33,24.44,22.5,23.87,26,1.9,23.64,,0,24.1,28.14,22.7,,,17,23.27,,26.82,22,21,24
02/15/2020,Virginia Tech,67,Pittsburgh,57,3.5,3.37,2.18,1.02,3.14,2.69,2.93,3.5,3.23,4,1.04,2.3,3.1,0,4.6,4.67,3.6,,,3,4.78,,2.51,4.27,4,4.3
02/15/2020,Western Illinois,83,North Dakota,86,-2,-3.28,-2.74,-4.62,-1.79,-2.05,-2.29,-2,-4.21,-3,1.07,-4.09,,0,-5,-4.48,-3.9,,,3,-3.08,,-2.96,-4.2,-2,-2.1
02/15/2020,William & Mary,81,Delaware,77,2.5,2.47,-0.17,-5.48,2.36,2.34,2.48,3,2.71,3,2.81,2.08,,0,3.7,2.38,2.6,,,1,4.02,,2.76,8.91,2,3.9
02/15/2020,Wisconsin-Milwaukee,90,Wisconsin-Green Bay,94,2.5,2.4,3.48,6.01,2.23,2,2.3,3,2.35,2,1.35,2.79,3,0,1,0.09,2.1,,,5,2.21,,2.33,0.35,4,2.6
02/15/2020,Wofford,74,Western Carolina,80,6,5.05,4.53,2.06,5.53,6.01,4.94,5.5,5.44,9,1.96,4.02,3.9,0,3.7,5.02,4.2,,,1,6.58,,3.94,9.13,2,5.9
02/15/2020,Wyoming,70,Colorado St.,77,-9.5,-9.95,-9.61,-13.18,-7.83,-8.31,-8.74,-11,-9.79,-13,1.51,-10.56,-9.6,0,-9.9,-11.62,-9.9,,,-8,-9.13,,-10.96,-9.37,-9,-8.6
02/16/2020,Boise St.,55,San Diego St.,72,-5.5,-6.46,-7.04,-9.26,-5.49,-7.68,-5.78,-5.5,-6.5,-3,1.82,-8.31,-8.1,0,-5.5,-5.97,-6.8,,,-11,-3.74,,-9.92,-5.87,-6,-4.9
02/16/2020,Boston College,71,North Carolina St.,68,-4.5,-5.14,-5.11,-4.96,-5.6,-4.99,-5.4,-4.5,-5.45,-5,0.7,-5.88,-5.7,0,-5.6,-6.53,-5,,,-7,-4.71,,-4.43,-3.25,-5,-4.8
02/16/2020,California,75,Arizona St.,80,-5.5,-6.3,-7.02,-8.89,-6.4,-6,-6.82,-5,-6.33,-7,0.96,-6.23,,0,-6.3,-6.57,-5.8,,,-2,-4.98,,-6.7,-5.23,-5,-5.5
02/16/2020,Connecticut,64,Memphis,61,4,2.15,1.51,5.15,-0.55,-0.99,1.42,4,1.22,8,2.35,2.02,,0,1.2,5.66,1.9,,,-4,2.67,,2.81,-0.05,1,1.5
02/16/2020,Drake,85,Evansville,80,11.5,10.46,9.9,13.04,8.77,9.29,8.83,10.5,11.03,10,1.44,9.86,,0,10.4,12.65,9.9,,,9,12.26,,11.54,11.22,8,10.6
02/16/2020,East Carolina,67,Cincinnati,70,-9.5,-10.78,-11.8,-11.46,-12.19,-12.04,-10.27,-11.5,-10.6,-9,0.94,-12.27,,0,-10.8,-10.01,-10.6,,,-15,-10.38,,-10.6,-9.82,-10,-10.6
02/16/2020,Fordham,54,Duquesne,59,-8,-7.9,-8.4,-8.49,-8.13,-8.63,-7.66,-8,-8.45,-6,1.09,-8.68,-5,0,-8.3,-8.23,-8.2,,,-7,-8.19,,-9.68,-7.79,-7,-7.4
02/16/2020,Indiana St.,58,SW Missouri St.,71,4,4.89,3.83,2.13,4.44,4.92,2.27,4,5.12,6,1.27,5.22,6.1,0,4.8,4.66,5.2,,,6,4.3,,7,5.81,6,5.3
02/16/2020,Iona,78,Marist,70,9,8.05,8.26,8.23,8.27,8.93,5.02,7.5,8.52,10,1.49,7.6,,0,7.4,10.02,7.1,,,3,8.94,,8.07,7.51,5,9.9
02/16/2020,Loyola-Maryland,84,Colgate,80,-5.5,-6.98,-7.19,-9.76,-6.14,-6.35,-7.92,-5,-5.38,-8,1.16,-8.06,,0,-7.6,-7.14,-6.9,,,-7,-5.31,,-7.3,-6.87,-6,-5.8
02/16/2020,Maine,60,Albany-NY,66,-4.5,-3.43,-3.24,-2.06,-3.87,-3.99,-2.14,-4,-4.89,-1,1.12,-4.31,,0,-2.3,-5.11,-3.7,,,-3,-4.36,,-3.33,-3.73,-4,-2.8
02/16/2020,Michigan,89,Indiana,65,8,7.53,6.18,5.77,6.49,6.5,7.15,7.5,3.89,11,4.53,4.66,24,0,6.7,7.21,6.3,,,-1,6.93,,7.07,7.65,4,6.5
02/16/2020,Minnesota,55,Iowa,58,5,2.77,3.01,4.96,2.28,0.98,2.99,4,0.97,6,1.33,2.62,,0,3.6,2.35,2,,,-2,3.78,,2.16,1.85,2,2.8
02/16/2020,Nebraska Omaha,85,Denver,62,9.5,9.43,9.97,8.2,9.86,11.66,6.72,9.5,8.2,8,1.36,9.78,10.3,0,9.5,11.91,9.4,,,10,8.52,,10.71,8.23,9,10.3
02/16/2020,Niagara,77,Monmouth,72,-3.5,-2.57,-2.49,-2.5,-2.08,-2.94,-3.73,-3.5,-4.28,-2,1.16,-3.11,,0,-2.7,-2.13,-2.4,,,-4,-3.74,,-3.32,-2.37,1,-2.3
02/16/2020,Northern Kentucky,43,Illinois-Chicago,73,10,8,10.11,9.75,10.83,9.77,12.36,9,8.96,10,9.9,9.65,-30,0,13,13.46,9.9,,,6,10.2,,10.45,8.51,8,11.1
02/16/2020,Oregon,80,Utah,62,12.5,11.85,10.13,8.55,11.52,11.35,11.72,12.5,11.81,12,1.57,12.88,10.9,0,11.3,15.35,12.3,,,10,12.75,,11.61,13.84,10,13.4
02/16/2020,Rider,79,Quinnipiac,63,7.5,7.59,8.49,13.46,6.77,6.72,8.08,8,6.18,9,1.96,6.73,6.4,0,7.7,9.26,6.5,,,6,7.43,,7.5,5.09,5,8.7
02/16/2020,Siena,65,Manhattan,52,7.5,7.3,6.91,8.96,5.84,5.88,8.73,8,6.11,9,1.11,6.95,,0,8.1,7.3,6.4,,,4,7.29,,8.04,5.92,7,8.3
02/16/2020,South Dakota St.,75,IPFW,64,11,12.49,12.38,13.91,12.3,11,10.72,12,10.11,13,1.52,14.53,,0,13.2,14.77,12.4,,,7,10.32,,14.95,11.88,12,12.4
02/16/2020,St. Peter's,61,Fairfield,44,6.5,8.01,7.93,11.67,5.79,6.06,8.29,7,4.69,10,2.88,7.25,17,0,8.1,7.52,6.6,,,6,5.48,,8.88,6.08,8,6.8
02/16/2020,Temple,56,Villanova,76,-6.5,-5.42,-5.64,-6.12,-4.97,-5.92,-5.57,-6.5,-5.53,-6,0.81,-5.66,,0,-4.2,-4.69,-6,,,-8,-6.31,,-6.2,-6.08,-4,-3.9
02/16/2020,Wichita St.,82,Tulane,57,15.5,17.51,18.7,22.03,16.66,18.11,16.48,16,17.45,19,1.8,16.47,,0,16.1,19.16,15.9,,,16,17.3,,18.18,18.07,14,16.5
02/16/2020,Wright St.,106,IUPUI,66,16.5,20.08,18.68,20.24,18.12,17.85,19.24,17,16.42,20,5.34,19.36,40,0,19.5,23.08,17.8,,,19,17.09,,18.53,18.31,18,19.1
02/17/2020,Alcorn St.,60,Arkansas Pine Bluff,52,8.5,10.68,9.44,12.7,6.93,8.23,10.45,10,8.66,13,2.29,9.89,,0,14.3,14.75,10.2,,,7,7.84,,12.64,10.65,10,11.2
02/17/2020,Delaware St.,70,Bethune Cookman,71,-7.5,-7.97,-6.77,-4.44,-8.16,-7.91,-6,-7.5,-9.01,-8,1.55,-8.78,-10.1,0,-9.6,-10.43,-8.5,,,-5,-8.82,,-8.08,-7.24,-6,-7.7
02/17/2020,Holy Cross,48,Bucknell,69,-6.5,-5.46,-5.68,-6.72,-4.68,-6.08,-3.1,-5,-6.98,-3,1.37,-5.27,-7.4,0,-5.6,-5.5,-5.2,,,-7,-7.07,,-7.24,-4.82,-4,-4.4
02/17/2020,Kansas,91,Iowa St.,71,16,16.36,15.38,16.34,14.53,15.14,17.81,15.5,13.6,18,1.71,16.69,15.6,0,17.3,19,16.6,,,16,15.33,,19.86,13.91,16,17
02/17/2020,Md. Eastern Shore,81,Florida A&M,71,-3.5,-4.55,-5.28,-7.19,-3.11,-5.09,-1.17,-5.5,-5.25,-3,1.73,-5.56,,0,-4.6,-2.43,-5.1,,,-6,-3.66,,-6.07,-7.76,-4,-3.5
02/17/2020,Norfolk St.,80,Coppin St.,60,9,10.17,10.87,14.12,9.51,8.67,9.18,9,6.13,16,2.15,10.32,9.6,0,10,10.57,9.6,,,9,9.09,,8.99,9.79,10,10.5
02/17/2020,North Carolina A&T,77,NC Central,60,1,1.78,0.24,-1.88,1.42,1.64,1.54,2,1.63,1,1.41,3.08,2.9,0,1.9,1.94,1.5,,,4,0.81,,2.68,4.67,2,3.2
02/17/2020,Notre Dame,77,North Carolina,76,3.5,5.5,5.9,9.81,2.76,3.2,6.66,4,4.04,5,1.63,5.3,,0,5.9,7.09,5.3,,,3,5.1,,6.51,5.56,5,4.9
02/17/2020,Portland St.,90,Idaho,69,10.5,9.64,8.62,6.71,10.25,9.87,10.51,11,9.54,10,1.43,9.39,7.8,0,10.7,12.91,9.1,,,4,10.07,,9.04,11.3,8,10
02/17/2020,Prairie View,70,Jackson St.,61,8,9.33,8.62,5.86,10.59,10.65,7.22,8.5,6.44,8,1.92,9.9,11,0,9.1,11.06,9,,,4,8.56,,11.6,13.16,8,9.8
02/17/2020,South Carolina St.,72,Morgan St.,78,1,1.78,2.57,2.69,1.64,3.17,1.32,1,-0.86,2,1.16,0.43,2.9,0,0.6,2.37,1,,,5,1.14,,1.61,4.04,2,1.7
02/17/2020,Southern,95,Miss Valley St.,62,17,16.81,14.94,15.33,15.68,14.53,14.29,14.5,12.85,20,2.26,16.9,,0,19.9,20.51,16.3,,,13,18.35,,15.56,18.68,18,17.1
02/17/2020,St. John's,74,Xavier,77,-1.5,0.32,-0.25,0.04,0.38,-1.16,2.96,-1.5,-2.21,-1,1.25,0.67,,0,1.3,0.97,0.9,,,-3,-0.39,,0.37,-0.28,2,0.9
02/17/2020,Texas Southern,93,Grambling St.,79,6,5.86,5.15,4.18,5.35,6.05,2.71,5.5,4.62,6,1.67,5.12,8.5,0,4.1,7.72,5.4,,,8,5.56,,7.27,9.43,6,6.5
02/18/2020,Bryant,61,Merrimack,52,0,0.63,-1.13,-9.09,3.93,2.6,-0.61,2,2.06,0.01,3.04,2.74,-2.3,0,1.7,2.61,1.3,,,3,0.89,,-1.03,1.35,3,2.7
02/18/2020,Buffalo,72,Ball St.,59,4.5,3.2,4.74,5.79,3.44,4.97,4.55,4.5,1.91,5,1.33,2.21,3.4,0,1.9,1.91,1.7,,,4,2.83,,3.18,2.3,2,2.5
02/18/2020,Central Conn. St.,76,Fairleigh Dickinson,75,-6.5,-6.77,-5.83,-6.16,-6.11,-5.47,-4.6,-5.5,-7.65,-8,1.19,-6.88,,0,-7.6,-9.14,-6.8,,,-4,-7.94,,-5.9,-8,-6,-6.2
02/18/2020,Eastern Michigan,70,Kent St.,49,-2.5,-2.5,-1.19,1.02,-2.78,-1.88,-4.49,-2.5,-4.42,-1,1.44,-3.55,,0,-3.3,-3.43,-2.5,,,-3,-3.06,,-1.28,-3.83,-2,-2.3
02/18/2020,Florida,73,Arkansas,59,7.5,5.21,6.32,8.29,3.99,5.47,4.49,6,4.18,7,1.88,3.74,5.6,0,3.7,7.95,3.9,,,1,7.98,,4.58,5.43,1,4.9
02/18/2020,Florida St.,82,Pittsburgh,67,10.5,12.53,13.76,17.25,10.95,12.43,13.56,11.5,10.28,13,1.7,10.66,11.1,0,12.5,14.74,12.1,,,11,12.4,,12.86,11.99,11,12.5
